CustomerID,Age,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Kidhome,Teenhome,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Education,Marital_Status,CustomerTenureDays,Cluster
555,33,45064.68,80,217.83,12.91,89.21,13.94,7.15,8.15,5,1,4,7,1,1,2,0,0,0,1,0,0,2n Cycle,Together,2682,2
556,48,31788.44,21,172.9,15.93,4.82,3.18,18.8,12.54,3,2,5,2,1,2,0,1,0,0,0,0,0,Master,Single,1714,0
557,31,81473.02,93,414.38,68.18,243.91,85.18,13.89,99.79,9,2,16,4,3,1,0,1,0,0,0,0,0,Master,Single,393,1
558,26,99149.09,70,459.23,83.96,416.46,79.5,57.81,46.54,4,6,13,5,2,0,1,1,1,1,0,0,0,Master,Divorced,1360,1
559,38,98795.2,50,1520.36,36.81,0.0,182.29,38.87,73.03,3,3,4,4,0,0,0,0,0,0,1,0,0,PhD,Single,3572,3
560,34,91826.37,10,800.11,33.5,97.27,110.55,12.71,78.16,3,7,12,5,0,1,2,0,1,0,0,1,0,PhD,Divorced,3459,3
561,45,96036.07,75,1074.1,94.77,972.13,73.21,40.08,73.33,3,2,12,9,2,0,1,1,0,0,0,0,0,Graduation,Single,3377,3
562,41,24761.35,6,193.67,23.89,23.79,24.24,19.03,23.92,3,1,6,7,4,2,1,1,0,0,0,0,0,2n Cycle,Single,3592,0
563,40,22474.83,61,172.96,3.67,50.16,31.23,14.54,18.23,3,1,6,10,3,1,1,0,0,0,0,0,1,Master,Divorced,1568,2
564,25,11612.0,29,347.15,24.14,157.67,74.36,19.47,52.67,3,0,5,8,5,2,0,0,0,0,0,0,0,PhD,Single,1990,0
565,31,62384.87,4,770.25,33.77,213.05,21.19,45.76,113.69,3,4,8,5,4,0,1,0,1,1,1,0,0,PhD,Together,2450,1
566,23,81474.0,58,905.95,36.09,367.34,99.83,69.26,54.2,9,4,19,3,1,1,1,1,1,0,0,1,0,2n Cycle,Widow,3547,1
567,39,37627.18,95,493.92,15.86,158.36,68.48,6.11,45.57,4,0,6,10,4,2,0,0,0,0,0,0,0,PhD,Married,288,0
568,18,88774.44,66,880.18,70.09,265.37,81.62,39.23,0.0,5,3,11,5,1,1,1,0,0,1,0,1,0,2n Cycle,Married,2440,1
569,30,89405.43,44,687.36,51.17,0.0,107.42,73.15,137.53,9,1,12,0,3,1,2,1,0,1,0,0,1,Master,Together,3186,1
570,49,18424.92,16,127.81,14.18,153.6,3.17,7.53,33.97,2,0,0,4,1,2,2,1,0,0,0,1,0,Graduation,Together,1662,2
571,44,102853.8,50,741.76,80.51,453.9,93.02,62.45,200.39,7,2,8,6,3,0,2,0,0,0,1,0,0,Graduation,Divorced,2925,3
572,46,113838.19,25,1613.01,75.9,455.52,158.31,48.86,68.53,5,0,13,4,1,0,1,1,0,1,1,0,0,PhD,Together,2009,3
573,48,15943.61,82,141.95,16.12,97.11,31.29,17.98,27.3,2,1,2,6,1,2,1,0,0,0,0,0,0,Basic,Together,1771,2
574,44,78052.06,69,740.17,84.52,457.68,113.67,48.33,82.81,5,5,7,3,1,0,0,1,0,0,0,1,0,2n Cycle,Together,1906,3
575,33,108269.63,49,755.38,26.98,80.1,58.92,33.11,58.88,9,1,10,4,0,1,0,0,1,1,1,1,0,Master,Single,2962,1
576,53,33925.55,10,177.38,11.04,49.15,23.5,20.31,29.24,3,0,2,6,0,1,1,0,0,0,0,0,0,Master,Single,3563,2
577,29,72157.2,96,923.37,118.5,134.98,212.36,102.24,70.41,7,6,11,3,0,0,0,0,0,0,1,0,0,Master,Together,2877,3
578,38,88704.58,2,800.81,55.3,185.99,162.46,23.41,69.35,5,3,13,1,2,0,2,1,1,1,0,0,0,2n Cycle,Divorced,2994,3
579,44,89565.98,12,704.16,21.45,220.27,118.48,27.69,94.77,9,2,13,3,0,1,2,1,1,1,1,0,0,Master,Divorced,760,1
580,26,28908.67,30,341.67,26.8,202.97,43.75,12.13,0.4,4,2,5,6,1,0,2,0,0,0,0,0,0,PhD,Together,3209,2
581,31,89967.23,19,959.42,98.31,17.81,126.66,66.29,53.29,8,3,7,8,3,1,0,1,0,1,0,1,0,Master,Widow,289,1
582,30,89568.89,94,927.63,87.86,255.08,169.46,48.65,69.59,6,1,6,6,3,0,0,1,1,1,1,1,0,PhD,Married,2086,1
583,46,25969.42,67,198.83,8.88,71.31,11.72,3.46,5.81,4,1,1,3,4,1,0,0,0,0,0,0,0,Master,Single,2882,0
584,35,40218.58,50,75.54,20.69,53.3,39.73,11.34,19.93,2,1,4,3,3,1,0,1,0,0,0,0,0,Basic,Together,398,0
585,46,23428.12,99,152.87,13.59,49.27,24.98,7.51,28.63,6,0,5,5,2,2,2,0,1,0,0,0,0,2n Cycle,Married,1319,0
586,40,91815.2,71,948.96,57.69,219.13,64.51,20.03,86.64,9,4,9,1,0,1,0,1,1,1,0,0,0,Master,Divorced,457,1
587,19,36590.08,46,147.09,13.65,106.24,32.88,22.37,43.42,1,1,4,3,3,2,2,0,0,1,0,0,0,2n Cycle,Together,3627,0
588,30,46157.66,18,375.85,36.65,113.57,40.06,14.77,21.17,5,0,2,5,0,1,1,0,0,0,0,0,0,Basic,Divorced,2251,2
589,31,91371.9,50,714.55,63.05,170.42,105.11,91.1,90.03,7,2,7,5,3,0,0,0,0,1,0,1,0,PhD,Widow,2871,3
590,48,104423.58,65,675.56,82.3,590.77,205.83,100.26,80.77,5,2,9,1,1,0,1,1,0,0,1,0,0,Graduation,Together,877,3
591,39,94466.92,89,1104.71,58.04,398.62,66.36,66.11,121.78,3,3,8,1,0,0,0,1,1,1,0,0,0,Graduation,Together,2379,3
592,48,25028.22,7,209.89,23.46,74.03,36.03,18.66,21.77,1,0,5,7,4,2,1,0,0,0,0,0,0,2n Cycle,Widow,1388,2
593,34,24167.28,75,308.09,31.62,151.61,42.21,36.12,35.43,2,2,3,6,4,1,0,0,0,0,0,0,0,Master,Widow,1827,0
594,56,25953.12,30,221.97,0.0,94.21,32.42,0.0,4.51,2,0,4,5,3,1,2,0,0,0,0,0,0,Basic,Single,936,2
595,43,19048.84,37,171.69,4.43,13.15,37.95,10.06,12.95,3,2,4,7,3,1,1,0,0,0,0,0,0,2n Cycle,Single,321,0
596,44,82599.21,66,616.85,56.29,93.24,137.49,57.53,142.92,6,2,11,5,3,0,2,0,0,0,0,0,0,PhD,Widow,3235,3
597,35,93486.66,3,490.42,73.48,202.33,23.98,67.21,81.25,6,4,10,6,2,0,2,1,0,0,0,1,0,Basic,Widow,3370,1
598,27,25698.07,89,291.32,44.05,144.15,94.71,31.82,22.63,6,2,3,3,1,1,1,1,0,0,0,0,0,2n Cycle,Married,1109,0
599,26,25199.63,67,404.11,27.15,229.82,8.96,17.72,35.31,3,1,3,1,0,0,1,0,0,0,0,0,0,Graduation,Together,3222,2
600,29,31625.25,46,333.88,30.2,150.53,36.4,26.43,54.07,1,2,2,8,4,2,1,1,0,0,0,0,0,PhD,Single,2447,0
601,44,70838.3,61,863.14,126.47,313.39,179.53,38.44,22.16,6,2,10,4,1,0,1,0,0,0,0,1,0,Basic,Widow,3063,3
602,37,90200.1,88,1160.06,112.66,144.9,155.91,49.12,115.06,6,5,3,5,3,0,1,1,0,1,0,1,0,PhD,Together,3011,3
603,34,82747.59,24,828.4,38.27,367.7,175.74,52.24,100.37,12,5,15,6,3,1,0,1,1,0,0,0,0,PhD,Single,1873,1
604,40,97297.85,19,432.39,21.83,764.34,48.67,54.44,57.54,9,2,8,5,2,0,0,1,0,0,1,1,0,Graduation,Together,231,3
605,27,29055.37,86,436.98,25.95,138.69,6.82,7.45,27.77,3,2,4,5,1,1,1,0,0,0,0,0,1,PhD,Widow,845,2
606,31,33054.71,5,167.85,16.07,201.33,28.58,14.42,29.23,5,0,3,6,2,2,1,0,0,0,0,0,0,2n Cycle,Married,595,0
607,38,92608.79,7,1244.37,44.97,305.29,152.79,85.92,146.28,1,1,5,6,1,0,0,0,0,1,1,0,0,Basic,Single,3465,3
608,44,83185.35,13,118.1,51.5,274.92,63.95,46.76,66.18,8,2,10,4,2,0,0,1,0,1,0,0,0,PhD,Widow,289,1
609,22,41131.64,37,317.42,32.63,87.8,44.21,20.07,40.63,1,1,3,6,5,1,0,0,1,1,0,0,0,Master,Single,1166,0
610,24,28227.67,67,177.36,30.37,77.96,0.0,26.18,20.3,3,1,4,6,3,0,1,0,0,0,0,0,0,Master,Single,2279,0
611,47,73800.9,37,1219.86,56.29,425.49,33.59,104.46,110.1,5,2,2,8,0,0,0,1,1,1,0,0,0,Basic,Single,2381,1
612,35,99378.16,35,684.29,38.09,342.32,38.5,66.11,99.42,10,4,9,4,0,0,2,1,1,1,0,0,0,Basic,Widow,2940,1
613,31,17679.93,18,289.5,18.55,109.66,56.33,18.62,12.31,2,1,2,6,1,2,0,0,0,0,0,0,0,Master,Married,1508,0
614,18,49505.5,45,220.59,34.53,112.64,37.18,8.9,18.63,2,3,8,3,5,2,1,0,0,0,0,0,0,Master,Single,480,0
615,27,11135.0,86,223.15,27.93,262.03,52.87,46.65,46.54,3,0,3,2,2,2,1,0,0,0,0,0,1,2n Cycle,Single,1945,2
616,18,29105.72,61,471.07,18.57,198.11,44.62,26.25,38.06,6,0,6,5,1,2,1,0,0,1,0,0,0,Basic,Single,2735,0
617,50,25240.49,75,89.69,28.94,52.22,37.07,10.97,19.92,3,2,3,1,1,2,2,0,0,0,0,0,0,2n Cycle,Divorced,2852,2
618,18,30015.16,61,233.48,41.56,205.83,20.48,10.77,33.71,3,3,5,6,3,2,2,1,0,1,0,0,0,Master,Married,1364,0
619,49,24917.19,58,122.94,13.39,132.13,33.07,19.85,28.69,2,0,2,8,4,2,1,0,0,0,0,0,0,2n Cycle,Together,3571,2
620,36,79685.08,25,559.83,63.38,455.9,12.4,95.86,163.6,9,4,13,6,2,0,1,1,0,1,0,0,0,Graduation,Married,1201,1
621,53,26859.29,93,193.21,16.49,26.29,31.04,10.38,8.01,3,1,2,2,3,2,0,0,0,0,0,0,0,PhD,Married,1097,2
622,45,86291.45,71,655.51,48.73,315.15,84.35,20.07,104.36,2,5,8,2,3,0,2,0,0,0,1,0,0,Basic,Widow,2017,3
623,55,22984.44,66,119.93,13.76,66.78,46.85,21.64,18.61,6,1,4,2,1,2,0,0,0,0,0,0,0,Basic,Married,3555,0
624,35,109064.09,54,690.37,72.15,169.96,59.17,25.4,63.13,6,1,7,9,3,0,1,0,0,1,0,0,0,Basic,Divorced,3256,3
625,33,107588.94,61,715.83,85.25,364.99,136.8,59.44,208.58,5,0,6,4,1,0,2,0,0,0,0,0,0,Master,Divorced,1471,3
626,18,20035.04,1,275.78,11.42,9.23,58.67,13.79,41.43,3,1,4,10,5,2,0,0,0,0,0,0,0,Basic,Married,2319,0
627,44,97754.35,43,682.15,91.57,761.12,104.95,46.1,69.5,3,3,10,4,3,0,0,1,0,0,1,0,0,Basic,Married,2360,1
628,42,37396.46,28,126.63,12.08,70.11,14.56,25.38,16.4,0,0,7,1,4,1,0,0,0,0,0,0,0,Graduation,Married,982,2
629,38,23940.28,90,148.33,7.39,93.35,9.37,11.64,19.57,0,0,5,1,3,2,1,0,0,1,0,0,0,Master,Single,1298,0
630,30,37565.08,56,123.72,37.69,104.8,28.5,19.6,54.97,1,0,5,4,2,0,1,0,0,0,0,0,0,2n Cycle,Divorced,428,2
631,37,24148.29,18,200.53,21.22,68.23,13.91,14.08,22.08,1,1,4,8,0,2,0,1,0,1,0,0,0,Master,Married,820,0
632,36,120584.55,25,822.09,61.94,300.36,36.7,66.31,5.07,7,4,9,2,0,0,0,0,1,0,0,0,0,Basic,Divorced,1026,3
633,36,108869.58,94,573.6,58.22,341.83,0.0,53.79,82.99,9,8,12,8,1,0,1,0,1,0,1,1,0,2n Cycle,Single,1695,1
634,31,17308.71,95,389.59,21.76,219.8,40.81,13.4,53.97,1,2,3,3,2,2,0,0,0,0,0,0,0,2n Cycle,Single,1639,0
635,50,29025.81,32,329.12,12.73,148.81,28.31,24.01,11.32,4,0,6,8,4,2,1,0,0,1,0,0,0,Graduation,Divorced,1714,2
636,50,85011.57,75,1099.87,134.62,599.44,78.93,66.68,78.34,3,3,8,6,1,0,2,0,1,0,0,1,0,Master,Widow,2273,3
637,32,90388.72,35,964.71,78.9,625.71,144.94,0.0,51.18,8,3,9,1,2,0,0,0,0,0,0,0,0,2n Cycle,Single,407,1
638,41,39068.1,84,136.48,18.78,216.68,23.81,5.91,11.58,3,0,2,2,1,1,2,0,0,0,0,1,0,Basic,Single,574,0
639,38,77733.26,68,374.87,67.74,325.39,116.46,45.48,67.75,7,3,8,5,3,0,0,1,1,1,0,0,0,2n Cycle,Married,1697,1
640,41,31950.42,9,276.14,7.36,115.08,14.95,3.85,32.38,4,1,3,8,4,2,0,1,0,0,0,0,0,Master,Married,1509,0
641,33,57755.25,99,599.21,81.9,542.71,92.22,42.95,106.92,8,7,9,10,1,0,1,1,0,1,0,0,0,Master,Widow,48,1
642,47,101434.9,36,747.16,56.62,703.14,33.79,2.63,63.42,4,5,7,5,1,0,2,0,0,0,0,1,0,2n Cycle,Widow,2548,3
643,26,95059.81,93,747.71,52.78,412.71,180.75,78.9,47.56,5,3,7,3,3,0,2,1,1,1,0,0,0,Graduation,Single,2409,3
644,52,26771.24,42,188.2,5.14,47.8,23.33,10.07,15.77,3,0,4,9,1,2,1,0,0,0,0,0,0,PhD,Married,562,2
645,27,87858.6,67,515.5,58.05,299.24,71.63,37.34,81.41,9,3,11,9,1,1,0,1,0,1,1,0,0,Master,Single,1201,1
646,28,91029.76,13,860.19,63.75,320.07,28.09,56.86,97.13,8,4,9,7,2,0,0,1,0,0,1,0,1,Master,Widow,3594,1
647,63,21068.65,78,148.55,14.36,124.25,11.19,12.5,24.14,2,2,3,4,2,2,2,0,0,0,0,0,0,2n Cycle,Divorced,1911,2
648,35,37350.28,92,214.52,15.74,59.81,42.91,6.12,3.24,3,1,4,2,2,1,1,0,0,0,0,0,0,PhD,Together,876,2
649,18,24672.25,9,60.94,41.97,276.78,39.03,37.23,52.55,4,0,5,3,3,1,0,0,0,0,0,0,0,PhD,Single,1467,0
650,49,13490.13,59,167.91,10.23,44.63,50.19,2.78,19.75,1,1,0,4,2,1,0,0,0,0,0,0,0,Master,Single,1981,0
651,43,72346.37,67,1184.45,120.73,268.34,161.63,68.42,113.63,3,4,8,3,1,0,0,1,0,0,0,0,0,PhD,Divorced,934,3
652,43,26010.03,45,191.65,15.78,102.6,25.67,11.19,22.31,1,1,1,2,1,1,0,0,0,0,0,0,0,PhD,Together,2953,2
653,53,21609.88,24,215.14,10.64,153.17,14.73,6.98,17.83,0,0,5,6,4,1,1,0,0,0,0,0,0,Basic,Together,1000,2
654,23,29934.24,11,391.52,12.62,226.37,51.09,12.33,46.18,4,0,8,2,6,1,2,0,0,0,0,0,0,Graduation,Married,3326,0
655,37,36537.14,23,182.55,20.09,54.55,18.59,12.54,19.54,1,2,2,6,0,2,1,0,0,1,0,0,0,Master,Widow,583,0
656,39,25678.09,61,173.66,17.25,30.19,19.78,15.79,30.16,1,2,3,4,7,1,0,0,0,0,0,0,0,Graduation,Divorced,742,2
657,29,26581.52,5,321.07,45.14,149.36,15.33,25.66,25.18,1,3,6,9,4,2,2,1,0,0,0,0,0,2n Cycle,Single,1853,0
658,61,16774.59,35,255.09,18.0,62.84,27.51,11.35,16.85,2,0,1,2,1,2,2,0,0,0,0,0,0,Master,Widow,2727,2
659,51,69590.63,32,1199.67,101.68,590.79,76.25,132.57,66.53,5,3,2,1,3,0,0,0,0,1,1,0,0,PhD,Single,1802,3
660,46,31560.66,10,192.53,16.45,0.0,15.7,21.39,42.2,0,4,4,8,1,1,0,0,0,0,0,0,0,PhD,Single,1647,2
661,36,88062.92,69,1055.04,33.29,278.04,173.06,65.97,90.88,4,3,5,4,2,0,0,1,0,1,0,0,0,Graduation,Together,3228,3
662,50,31455.05,49,157.57,5.01,49.73,33.8,6.49,12.22,2,0,5,4,5,1,0,0,0,0,0,0,0,Basic,Widow,2908,0
663,31,16330.0,76,76.04,12.49,26.13,3.53,16.45,16.88,2,0,6,5,4,1,0,1,0,0,0,0,0,Graduation,Widow,2944,0
664,40,28412.34,45,197.39,5.72,103.21,31.8,13.02,19.03,1,2,4,7,3,2,1,0,0,0,0,0,0,PhD,Divorced,1264,2
665,41,106392.87,63,875.5,71.33,578.07,77.23,55.1,149.9,4,1,5,9,2,0,0,0,0,1,1,1,0,Basic,Divorced,498,3
666,42,94918.68,99,812.81,60.99,535.19,132.97,23.53,18.71,3,2,12,4,0,0,2,1,0,0,0,0,0,2n Cycle,Married,2222,3
667,18,12566.34,54,242.42,37.27,53.76,41.79,28.3,26.31,5,2,3,10,1,1,1,0,0,0,0,0,1,2n Cycle,Single,3078,0
668,35,86080.74,75,503.95,37.02,344.29,123.48,87.77,176.98,2,4,10,8,1,0,1,0,0,1,1,0,0,2n Cycle,Married,2339,3
669,35,88819.13,93,306.32,42.56,553.21,114.83,56.41,68.6,4,1,12,3,1,0,1,0,1,0,1,1,0,PhD,Single,1091,3
670,32,68521.97,10,553.52,50.08,403.91,100.4,50.7,17.73,7,2,9,7,2,0,0,1,0,1,1,0,0,2n Cycle,Single,853,1
671,55,29636.76,34,144.66,20.98,45.3,14.96,7.76,17.6,4,0,2,3,0,1,1,0,0,0,0,0,0,Master,Divorced,1678,2
672,24,30888.85,40,396.19,26.74,186.35,41.44,29.44,47.06,4,0,4,6,0,2,0,0,0,1,0,0,0,Master,Divorced,981,0
673,61,41288.03,70,188.1,18.07,138.24,27.46,0.0,12.54,2,1,2,5,3,1,1,0,1,0,0,1,0,2n Cycle,Married,651,0
674,31,21176.34,42,187.01,7.11,209.87,87.37,19.62,47.31,3,1,3,5,2,0,1,0,0,0,1,0,0,PhD,Widow,3172,2
675,48,78723.88,84,659.06,39.0,5.43,195.26,105.78,83.64,3,3,4,4,2,0,1,0,0,0,0,0,0,Master,Married,1466,3
676,46,95324.44,18,777.97,97.35,684.98,125.76,56.41,125.46,4,3,8,4,0,0,1,0,0,0,1,1,0,Graduation,Divorced,142,3
677,44,80807.5,50,341.44,67.71,499.37,115.67,19.63,90.7,3,7,6,3,2,0,1,0,1,1,0,1,0,Basic,Divorced,1363,3
678,33,81506.76,12,539.82,111.6,24.13,54.13,8.25,123.94,5,4,13,4,1,1,1,0,1,0,0,0,1,Basic,Married,1650,1
679,49,22669.18,31,198.47,4.17,66.88,38.02,4.98,21.69,5,0,5,7,3,2,1,0,0,0,0,0,0,Graduation,Together,2542,2
680,46,75577.09,10,999.0,51.58,483.36,118.21,63.19,131.12,3,2,7,4,0,0,2,0,0,0,0,0,0,Basic,Married,2406,3
681,18,20255.74,2,375.64,26.74,156.02,24.93,11.69,20.34,4,2,7,7,0,1,1,0,1,0,0,0,0,Master,Widow,493,0
682,50,19747.98,12,236.62,15.78,97.39,45.71,12.65,17.75,0,2,3,5,0,1,2,0,1,0,0,0,0,Master,Widow,1700,0
683,48,11375.89,29,149.53,15.09,34.71,43.24,17.14,18.76,2,0,4,5,1,1,1,0,0,0,0,0,0,Master,Divorced,2269,2
684,38,93325.83,52,583.73,63.41,526.25,34.28,55.48,78.06,1,2,6,5,1,0,2,0,0,0,0,0,0,Master,Widow,275,1
685,35,28332.47,25,259.2,22.6,190.34,7.32,15.76,20.97,3,0,3,5,3,1,0,0,0,0,0,0,0,2n Cycle,Widow,3452,0
686,43,86178.58,5,1217.92,48.1,356.36,156.41,84.89,53.96,6,1,13,6,1,0,2,1,1,1,0,0,0,Graduation,Married,1858,3
687,26,81468.54,44,676.96,45.73,189.66,84.37,26.65,89.54,9,3,7,3,1,1,2,0,1,1,0,1,1,2n Cycle,Divorced,2449,3
688,23,27058.47,57,325.9,18.89,252.13,88.71,29.76,44.86,4,0,7,8,3,2,1,0,0,0,0,0,0,PhD,Divorced,311,2
689,35,73316.72,95,813.35,81.33,249.01,56.92,46.17,75.47,8,7,6,8,1,0,2,0,0,0,1,0,0,2n Cycle,Widow,2082,1
690,25,75801.41,15,490.37,25.26,456.03,87.85,44.84,97.48,6,4,9,12,0,0,1,1,1,1,0,0,0,Master,Married,3501,1
691,23,26118.53,53,347.9,20.98,205.57,80.24,15.12,20.15,2,2,6,2,2,2,0,0,0,0,0,0,0,Graduation,Single,749,0
692,29,22727.86,79,295.05,16.02,98.06,57.9,20.38,22.0,3,0,4,6,2,1,1,0,0,0,0,1,0,2n Cycle,Married,3463,0
693,25,16839.46,90,323.15,23.75,189.01,16.06,7.76,43.01,1,2,3,5,2,2,2,0,0,1,0,0,0,Basic,Divorced,3386,2
694,21,31865.73,14,514.17,11.8,135.73,46.83,6.38,56.92,4,1,3,4,2,0,1,0,0,0,0,0,0,Graduation,Widow,394,0
695,50,18884.38,79,167.36,18.71,131.24,31.44,28.36,5.73,1,3,6,5,2,1,2,0,0,0,0,0,0,PhD,Single,833,2
696,36,103242.31,90,1009.61,12.91,285.8,77.21,55.87,93.72,7,4,10,9,1,0,0,1,0,1,1,0,0,Basic,Married,979,1
697,24,19981.69,46,225.98,21.33,36.74,61.59,30.62,46.27,1,0,3,11,4,0,0,0,1,0,0,0,0,Master,Together,3366,0
698,35,76281.92,21,801.77,55.13,352.36,80.96,43.23,68.5,5,1,14,5,2,1,0,1,0,1,1,0,0,Basic,Together,1183,1
699,31,92277.72,25,757.81,32.66,391.65,95.82,59.19,62.04,6,1,12,9,4,0,0,1,0,0,0,1,0,Basic,Married,3321,1
700,44,68866.87,38,547.14,54.24,443.2,94.84,45.54,118.15,4,0,10,4,1,0,1,0,0,0,0,1,0,2n Cycle,Widow,1711,3
701,60,22641.75,54,148.67,15.95,69.63,29.67,9.13,7.91,0,3,2,3,2,2,0,0,0,1,0,0,0,Basic,Married,2659,0
702,30,36858.73,61,218.2,13.64,211.39,11.14,17.85,27.56,5,2,4,5,3,0,0,1,0,0,0,0,0,Basic,Divorced,1401,0
703,45,31116.09,89,250.14,13.55,126.78,0.0,13.51,18.96,2,1,0,9,3,2,0,0,0,0,0,0,0,2n Cycle,Single,2807,2
704,23,24979.94,58,301.41,5.25,397.25,38.33,16.04,17.98,3,0,5,6,2,1,0,0,0,0,0,0,0,Graduation,Divorced,2510,2
705,44,37273.48,35,143.45,29.59,48.94,34.89,12.49,35.9,3,0,2,10,4,1,2,0,0,0,0,0,0,Master,Married,1648,0
706,30,77551.85,32,476.04,48.0,245.74,38.85,45.97,76.36,9,3,13,6,3,1,1,0,0,0,1,0,0,Basic,Widow,2348,1
707,31,104246.47,77,546.33,13.25,287.92,118.21,36.94,106.78,7,2,6,3,2,0,2,0,0,1,0,0,0,PhD,Together,742,3
708,32,67442.39,65,944.88,60.1,10.27,98.32,37.91,135.17,6,2,11,7,4,0,1,0,1,0,0,0,0,Master,Widow,2532,1
709,18,30034.06,85,241.48,17.66,151.84,64.26,13.93,25.09,2,3,2,11,2,2,1,1,0,0,0,0,0,PhD,Widow,3380,0
710,45,29112.92,52,146.9,2.4,84.34,19.12,2.01,10.2,2,0,1,4,0,1,2,0,0,1,0,0,0,PhD,Married,317,2
711,21,20211.96,39,431.96,19.84,54.48,67.54,18.04,30.27,3,2,7,3,3,2,1,0,0,0,0,0,0,Basic,Divorced,2991,0
712,33,21202.23,82,360.75,24.07,134.94,10.06,38.15,16.89,2,1,6,3,0,2,0,1,0,0,0,0,0,2n Cycle,Single,1500,0
713,35,88806.61,62,270.18,96.96,216.26,63.02,81.28,84.24,10,7,13,5,2,0,1,0,1,1,0,1,0,2n Cycle,Divorced,3401,3
714,29,89059.16,51,770.24,50.72,328.73,87.21,53.65,55.81,6,2,17,7,2,1,2,1,1,0,1,1,0,Graduation,Married,1038,1
715,29,85567.75,52,603.86,63.61,173.82,74.47,18.33,77.38,6,6,13,5,3,1,2,1,1,0,0,0,0,Graduation,Married,1496,1
716,45,107543.39,51,1125.29,76.46,792.58,117.59,92.45,63.09,7,1,8,2,3,0,2,0,0,1,0,1,0,Graduation,Married,913,3
717,30,99511.25,77,466.83,62.33,639.6,125.24,126.08,39.92,5,5,6,10,2,0,2,1,0,0,0,0,0,Graduation,Divorced,3036,3
718,58,28085.29,9,165.31,20.44,109.57,21.93,14.17,14.41,1,1,2,4,3,1,0,0,0,0,0,0,0,PhD,Divorced,3391,2
719,23,22904.13,11,17.03,12.73,189.02,50.93,21.28,33.43,2,6,4,4,1,1,1,0,0,0,0,0,0,Graduation,Together,1655,2
720,43,109977.51,24,358.53,100.1,380.29,116.54,94.05,33.39,8,6,8,4,2,0,1,1,0,0,0,0,0,Graduation,Divorced,2465,3
721,32,28800.56,95,241.16,5.99,69.32,15.86,7.91,6.85,3,1,2,10,0,2,0,0,0,0,0,0,0,PhD,Single,98,0
722,43,76721.44,1,1044.27,50.02,84.48,125.74,66.19,180.52,8,1,6,5,4,0,1,0,1,0,0,0,0,Basic,Together,649,3
723,28,38553.93,31,356.57,27.87,0.0,55.67,33.26,19.03,2,6,6,9,2,0,1,0,1,0,0,0,0,Basic,Widow,2779,0
724,36,105030.71,93,549.18,28.65,289.44,102.82,56.09,57.56,8,4,12,9,6,0,0,0,0,1,0,0,0,Graduation,Widow,2425,1
725,22,92102.71,71,946.24,43.56,287.0,84.79,54.81,74.38,3,2,14,4,1,0,2,1,1,0,1,0,0,PhD,Married,2428,1
726,19,87546.17,92,197.43,52.06,188.8,78.99,28.25,128.29,9,6,10,6,1,1,1,1,0,0,0,0,0,2n Cycle,Single,36,1
727,53,105413.72,82,1039.25,72.85,73.69,124.93,78.66,80.93,3,0,4,4,1,0,1,1,0,0,1,0,0,2n Cycle,Single,2843,3
728,45,96610.51,46,1203.27,108.87,0.0,106.24,84.53,111.75,5,3,7,1,0,0,1,0,0,0,1,0,0,Graduation,Together,2316,3
729,50,76171.29,25,1019.45,30.62,619.67,170.97,100.25,119.6,5,1,13,2,1,0,2,0,1,0,0,0,0,Basic,Married,2993,3
730,18,64708.5,14,620.69,0.19,375.15,91.65,23.86,31.44,8,8,10,5,4,1,2,0,0,1,1,0,0,Graduation,Single,1256,1
731,38,75553.05,35,1225.92,49.82,300.89,0.0,105.41,104.31,4,4,13,2,3,0,2,1,0,0,0,0,0,Graduation,Together,284,3
732,41,78550.23,53,755.44,66.84,286.68,53.03,47.85,133.71,7,6,9,4,4,0,0,1,1,1,0,0,0,2n Cycle,Divorced,2722,1
733,31,23774.95,8,153.36,11.68,30.41,25.49,11.41,23.82,0,2,2,5,3,2,0,0,0,0,0,0,1,PhD,Married,3538,2
734,56,36318.42,32,11.09,7.25,66.02,23.02,11.08,36.11,3,0,7,6,4,1,2,0,0,1,0,0,0,PhD,Widow,2982,2
735,46,33794.76,55,186.65,13.11,143.8,44.94,8.67,10.06,4,2,2,6,1,2,2,0,0,0,0,0,0,PhD,Divorced,2831,2
736,48,10145.96,77,187.33,13.39,96.55,34.46,6.02,30.29,1,1,1,6,0,1,0,0,0,0,0,0,0,Graduation,Married,2642,2
737,40,27184.21,12,176.15,14.0,41.9,17.28,12.62,30.37,0,0,3,5,2,1,1,0,0,1,0,0,0,Master,Widow,1105,0
738,37,78300.42,88,1247.38,65.19,752.0,180.43,102.01,90.17,2,5,6,7,2,0,2,1,1,0,0,1,0,PhD,Divorced,2001,3
739,27,25381.68,5,273.94,37.57,240.28,4.61,37.86,46.52,5,0,5,9,2,0,0,0,0,0,0,0,0,PhD,Single,3359,0
740,18,74740.6,24,471.19,70.28,360.18,52.2,64.43,101.24,6,2,9,5,1,1,1,0,1,0,0,1,0,PhD,Widow,3262,1
